CUSIP,Ddate,RR,Year,IndX,csp_CIQ,CompanyName,FirmDefault,IndZ,IndY,Type,Seniority,IndustryNaics,Industry_SIC_short_old,UniqueIdent,DefType,EquityValue,DefaultBarrier2,LTDIssuance2,Intangibility,Receivables1,NetIncomeMargin,TotalAssets,NumberEmployees,AvgDailyVOL,AvgTransVol,TRADES,amihud_ILLIQ,amihud_ILLIQ_trades,price_dispersion,price_dispersion_volumeweighted,OfferingAmount,DaysToMaturity,BondAge,BOND_COUPON
247126AE5,06.10.09,1,2009,2510,CSP_247126AE5,Aptiv PLC,40092Aptiv PLC,25101010,Consumer Discretionary,Corporate Debentures,Senior Unsecured,Other Motor Vehicle Parts Manufacturing (33639), AUTOS,247126AE540092,LiquidationC7,22.64194,0.522899282,0.367958813,0.03852125,0.062623813,0.228460687,10306,146600,2541666.667,3679.166667,0.25,1.35335E-05,0.358851675,0.000602321,0.000598388,500000,1409,2268,6.5
247126AF2,06.10.09,0.023407611,2009,2510,CSP_247126AF2,Aptiv PLC,40092Aptiv PLC,25101010,Consumer Discretionary,Corporate Debentures,Junior Subordinate,Other Motor Vehicle Parts Manufacturing (33639), AUTOS,247126AF240092,LiquidationC7,22.64194,0.522899282,0.367958813,0.03852125,0.062623813,0.228460687,10306,146600,63937,48.116078,0.65,0.005768536,161.5117457,0.000961647,0.000903264,250000,8775,1068,8.25
897853AH0,08.10.09,0.001,2009,2520,CSP_897853AH0,"TRUE Sports, Inc.","40094TRUE Sports, Inc.",25202010,Consumer Discretionary,Corporate Debentures,Senior Subordinate,Sporting and Athletic Goods Manufacturing (339920), WHLSL,897853AH040094,C11Reorg,-115.291,1.366336982,0,1.385107378,0.062623813,-1.559582056,198.877,692,63937,26.44,0.25,0.004018191,0,0.004698593,0.004364329,125000,707,1989,8.375
016275AF6,20.10.09,72.47916667,2009,2010,CSP_016275AF6,Alion Science and Technology Corp.,40106Alion Science and Technology Corp.,20101010,Industrials,Corporate Debentures,Senior Unsecured,Other Support Activities for Air Transportation (488190), BUSSV,016275AF640106,RiskRating1,-87.66,0.410944899,0.989769981,0.679722563,0.062623813,-0.02124217,647.498,3122,136438958.3,167939.6875,0.35,0.007282715,0.004513465,0.010830339,0.009537688,250000,1930,894,10.25
656559BJ9,21.10.09,101.9427083,2009,2010,CSP_656559BJ9,Melrose Industries PLC,40107Melrose Industries PLC,20102010,Industrials,Corporate Debentures,Senior Secured,Nonmetallic Mineral Product Manufacturing (327), MACH,656559BJ940107,C11Reorg,-219.8,0.417436752,0.966299862,0.851133667,0.062623813,-0.187734062,1980.3,8800,477669956.3,856929.237,1.2,0.000813337,0.000189932,0.006387573,0.006215256,750000,1502,399,10
305560AL8,26.10.09,16.98184692,2009,5010,CSP_305560AL8,"Consolidated Communications Holdings, Inc.","40112Consolidated Communications Holdings, Inc.",50101020,Communication Services,Corporate Debentures,Senior Unsecured,Wired Telecommunications Carriers (517311), TELCM,305560AL840112,C11Reorg,23.786,0.397409126,0.962532789,0.000605227,0.062623813,-0.158277101,3335.94,4071,312015887.8,332118.4828,3.95,1.007792755,0.674011597,0.030558975,0.023461229,458479,3080,94,13.125
12008RAB3,28.10.09,93.80104444,2009,2010,CSP_12008RAB3,"Builders FirstSource, Inc.","40114Builders FirstSource, Inc.",20102010,Industrials,Corporate Debentures,Senior Secured,Sawmills (321113), BLDMT,12008RAB340114,RiskRating1,159.00407,0.313674828,0.999865399,0.318831792,0.062623813,-0.128331858,521.14,3300,224702770.8,200589.0915,0.9,0.000708856,0.602608937,0.001454192,0.001195983,275000,840,1482,4.53617
52989LAC3,28.10.09,96.72222222,2009,2520,CSP_52989LAC3,Libbey Inc.,40114Libbey Inc.,25201050,Consumer Discretionary,Corporate Debentures,Senior Secured,Cutlery and Handtool Manufacturing (33221),HSHLD,52989LAC340114,Distressed_exchange1,0,#DIV/0!,#DIV/0!,#DIV/0!,0.062623813,-0.099311657,0,0,298649583.3,583472.7083,0.45,1.48953E-05,0.001954259,0.000281568,0.000278024,306000,581,1015,7.48438
12557WPL9,01.11.09,65.25,2009,4010,CSP_12557WPL9,CIT Group Inc.,40118CIT Group Inc.,40101015,Financials,Retail Note,Senior Unsecured,Commercial Banking (522110), BANKS,12557WPL940118,C11Reorg,8169.1,0.438408729,0.952832247,0.014325864,0.062623813,-1.66411894,80448.9,4995,978750,489.375,0.05,0,0,0,0,285,44,1056,4.7
125581FR4,01.11.09,69.4375,2009,4010,CSP_125581FR4,CIT Group Inc.,40118CIT Group Inc.,40101015,Financials,Corporate Debentures,Senior Unsecured,Commercial Banking (522110), BANKS,125581FR440118,C11Reorg,8169.1,0.438408729,0.952832247,0.014325864,0.062623813,-1.66411894,80448.9,4995,748189062.5,748189.0625,0.1,0,7.2182E-05,0,0,500000,2962,691,6
75061TAC8,04.11.09,33.80833333,2009,2520,CSP_75061TAC8,"Perry Ellis International, Inc.","40121Perry Ellis International, Inc.",25203010,Consumer Discretionary,Corporate Debentures,Senior Secured,Cut and Sew Apparel Manufacturing (3152), WHLSL,75061TAC840121,RiskRating1,-7.683,0.474353845,1,0.746624904,0.062623813,-0.165180955,87.479,153,102976600,128703.0417,0.5,0.000119854,0.008870836,0.000337349,0.000130657,154571,588,992,11.25
243586AB0,16.11.09,7.469285714,2009,3520,CSP_243586AB0,Amgen Inc.,40133Amgen Inc.,35201010,Health Care,Corporate Convertible,Senior Unsecured,Research and Development in Biotechnology (except Nanobiotechnology) (541714), BUSSV,243586AB040133,C11Reorg,14.21738,1.638447103,0.889498713,0.187164779,0.062623813,-1.063103537,75.137,331,48345175,48864.50446,0.7,0.003472567,2.145765714,0.004138052,0.002584481,150000,515,1869,3.5
243586AD6,16.11.09,6.25,2009,3520,CSP_243586AD6,Amgen Inc.,40133Amgen Inc.,35201010,Health Care,Corporate Convertible,Senior Unsecured,Research and Development in Biotechnology (except Nanobiotechnology) (541714), BUSSV,243586AD640133,C11Reorg,14.21738,1.638447103,0.889498713,0.187164779,0.062623813,-1.063103537,75.137,331,53954166.67,32977.08333,0.35,0.000858277,0.008611733,0.010991468,0.010693653,80000,515,950,3.5
292680AC9,16.11.09,73.05135941,2009,5510,CSP_292680AC9,Sempra Energy,40133Sempra Energy,55105010,Utilities,Corporate Debentures,Senior Unsecured,Electric Bulk Power Transmission and Control (221121), UTIL,292680AC940133,C11Reorg,-2318,0.371918398,0.961799341,0.460979026,0.062623813,-0.760999648,59263,8150,1233651629,1493330.585,10.65,0.001771478,0.096257459,0.013398289,0.012572634,2000000,2907,321,10.875
292680AD7,16.11.09,63.77676654,2009,5510,CSP_292680AD7,Sempra Energy,40133Sempra Energy,55105010,Utilities,Corporate PIK Bond,Senior Unsecured,Electric Bulk Power Transmission and Control (221121), UTIL,292680AD740133,C11Reorg,-2318,0.371918398,0.961799341,0.460979026,0.062623813,-0.760999648,59263,8150,2449017109,1762585.82,3.4,0.04079824,0.003256503,0.020459774,0.017100127,2500000,2907,321,11.25
873168AL2,16.11.09,70.63679445,2009,5510,CSP_873168AL2,Sempra Energy,40133Sempra Energy,55105010,Utilities,Corporate Debentures,Senior Unsecured,Electric Bulk Power Transmission and Control (221121), UTIL,873168AL240133,C11Reorg,-2318,0.371918398,0.961799341,0.460979026,0.062623813,-0.760999648,59263,8150,114254623.4,186617.4445,5,0.012138172,0.09408466,0.0035634,0.002003539,1000000,1825,1585,5.55
882330AF0,16.11.09,73.55244125,2009,5510,CSP_882330AF0,Vistra Corp.,40133Vistra Corp.,55105010,Utilities,Corporate Debentures,Senior Unsecured,Electric Power Distribution (221122), UTIL,882330AF040133,C11Reorg,-2654,0.369962986,0.95751698,0.516726028,0.062623813,-0.772248902,42957,0,1951080450,1569565.251,10.7,0.021142715,0.027143543,0.012670805,0.011395854,3000000,2176,321,10.25
882330AG8,16.11.09,73.17839782,2009,5510,CSP_882330AG8,Vistra Corp.,40133Vistra Corp.,55105010,Utilities,Corporate Debentures,Senior Unsecured,Electric Power Distribution (221122), UTIL,882330AG840133,C11Reorg,-2654,0.369962986,0.95751698,0.516726028,0.062623813,-0.772248902,42957,0,651781645.8,929660.8179,2.2,0.00298444,0.027175357,0.02409362,0.021989215,2000000,2176,321,10.25
09852TAA4,20.11.09,37.875,2009,5020,CSP_09852TAA4,"Sinclair Broadcast Group, Inc.","40137Sinclair Broadcast Group, Inc.",50201020,Communication Services,Corporate PIK Bond,Senior Subordinate,0, TELCM,09852TAA440137,Distressed_exchange1,0,#DIV/0!,#DIV/0!,#DIV/0!,0.062623813,#DIV/0!,0,0,321183928,160591.964,0.2,0.000373153,0.000935673,0.003740648,0.003401231,125000,2019,913,9
56075TAC2,23.11.09,10.4584375,2009,2530,CSP_56075TAC2,"Spectacle Entertainment, LLC","40140Spectacle Entertainment, LLC",25301010,Consumer Discretionary,Corporate Debentures,Senior Unsecured,Casinos (except Casino Hotels) (713210),FUN,56075TAC240140,C11Reorg,-319.57481,1.594576937,0,0.419735879,0.062623813,-0.379444522,403.51037,2700,78892297.5,19987.88688,0.3,0.000143895,9.978745146,2.54466E-05,7.22272E-06,200000,418,1243,9.75
265338AC7,02.12.09,68.22002546,2009,1010,CSP_265338AC7,Dune Energy Inc.,40149Dune Energy Inc.,10102020,Energy,Corporate Debentures,Senior Secured,Oil and Gas Extraction (2111), OIL,265338AC740149,C11Reorg,9.43998,0.365169119,0.993094792,0,0.062623813,-1.045761417,402.05233,52,28044754.58,53206.20319,2.7,0.006256702,0.798796912,0.003894604,0.002771685,300000,912,765,10.5
573013AA7,10.12.09,22.25,2009,4020,CSP_573013AA7,"Marsico Management Equity, LLC","40157Marsico Management Equity, LLC",40203010,Financials,Corporate PIK Bond,Senior Unsecured,0, BUSSV,573013AA740157,RiskRating1,0,#DIV/0!,#DIV/0!,#DIV/0!,0.062623813,#DIV/0!,0,0,172753253.8,204931.9,0.5,0.019618616,0.014585131,0.022642032,0.017350346,400000,2409,743,12.5
588056AH4,11.12.09,83.02067887,2009,1510,CSP_588056AH4,Mercer International Inc.,40158Mercer International Inc.,15105020,Materials,Corporate Debentures,Senior Unsecured,Paper Manufacturing (322), PAPER,588056AH440158,Distressed_exchange1,98.85549,0.406463619,0.965945303,0,0.062623813,-0.180114406,1609.16649,1515,551189427.5,280059.389,3.15,7.85951E-05,0.200542211,0.00107959,0.000835963,310000,1162,1767,9.25
008674AB9,14.12.09,57.62125588,2009,2010,CSP_008674AB9,Ahern Rentals Inc.,40161Ahern Rentals Inc.,20107010,Industrials,Corporate Debentures,Senior Secured,Commercial and Industrial Machinery and Equipment Rental and Leasing (5324), BUSSV,008674AB940161,C11Reorg,54.345,0.433311441,1,0,0.062623813,-0.133652352,708,1473,150603694.4,172833.291,7.95,0.001060729,0.119664992,0.002435108,0.002170189,200000,1340,1456,9.25
927624AA4,17.12.09,11.66666667,2009,3520,CSP_927624AA4,Vion Pharmaceuticals Inc.,40164Vion Pharmaceuticals Inc.,35201010,Health Care,Corporate Convertible,Senior Unsecured,0, DRUGS,927624AA440164,C11Liquidation,2.45178,0.702272382,1,0,0.062623813,-559.3488372,39.474,43,3150000,525,0.15,0.000867258,0.201288245,0.004235197,0.00416016,60000,790,1037,7.75
927624AB2,17.12.09,13.26108333,2009,3520,CSP_927624AB2,Vion Pharmaceuticals Inc.,40164Vion Pharmaceuticals Inc.,35201010,Health Care,Corporate Convertible,Senior Unsecured,0, DRUGS,927624AB240164,C11Liquidation,2.45178,0.702272382,1,0,0.062623813,-559.3488372,39.474,43,30907366.67,17060.0225,0.55,0.005358443,0.177242944,0.024430543,0.022897388,60000,790,867,7.75
17285TAC0,20.12.09,3.666666667,2009,5020,CSP_17285TAC0,Citadel Broadcasting Corporation,40167Citadel Broadcasting Corporation,50201020,Communication Services,Corporate Convertible,Subordinate,Radio Broadcasting (51511), TELCM,17285TAC040167,C11Reorg,-298.948,0.440087835,1,1.319236982,0.062623813,-1.764752567,2432.97,2850,64600,50.95,0.25,0.000120236,161.5117457,0.002129925,0.002129893,274474,422,563,4
043353AA9,22.12.09,102.2355389,2009,2010,CSP_043353AA9,"Meritor, Inc.","40169Meritor, Inc.",20106010,Industrials,Corporate Debentures,Senior Unsecured,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing (333924)", AUTOS,043353AA940169,RiskRating1,833.30403,0.237325349,0.911172161,0.218363273,0.062623813,-0.393377483,2505,13200,685385152.3,1160043.728,3.9,0.000656259,0.040291417,0.004014491,0.003506472,400000,800,2861,8.75
043353AF8,22.12.09,92.17045,2009,2010,CSP_043353AF8,"Meritor, Inc.","40169Meritor, Inc.",20106010,Industrials,Corporate Convertible,Senior Unsecured,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing (333924)", AUTOS,043353AF840169,RiskRating1,833.30403,0.237325349,0.911172161,0.218363273,0.062623813,-0.393377483,2505,13200,137023095.5,254913.7745,0.45,4.96726E-05,0.005202682,0.001354811,0.001129211,300000,5913,1309,0
043353AH4,22.12.09,77.22241333,2009,2010,CSP_043353AH4,"Meritor, Inc.","40169Meritor, Inc.",20106010,Industrials,Corporate Convertible,Senior Unsecured,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing (333924)", AUTOS,043353AH440169,RiskRating1,833.30403,0.237325349,0.911172161,0.218363273,0.062623813,-0.393377483,2505,13200,1105520451,1399200.678,0.5,0.001760537,0.016674175,0.006830804,0.005009024,200000,6264,928,0
074000AE0,30.12.09,11.609375,2009,2020,CSP_074000AE0,"BearingPoint, Inc.","40177BearingPoint, Inc.",20202020,Industrials,Corporate Convertible,Senior Subordinate,Computer Systems Design and Related Services (5415), BUSSV,074000AE040177,LiquidationC7,0.04859,0.356789624,0.791182661,0.324314542,0.062623813,-0.010031776,1654.915,15200,71049375,17762.34375,0.1,6.3251E-05,0.000757725,0.001194017,0.001194014,200000,5585,1713,5
84842PAC4,14.01.10,31.02507359,2010,3510,CSP_84842PAC4,3M Company,401923M Company,35102015,Health Care,Corporate Debentures,Senior Subordinate,Software Publishers (511210), BUSSV,84842PAC440192,C11Liquidation,-132.582,2.238729015,0.000399586,2.465323059,0.062623813,-1.196601446,89.411,0,44869900.69,33186.41729,4.05,0.004931727,2.476104118,0.002564581,0.001948599,125000,1066,1344,11
04962VAJ8,20.01.10,1.5,2010,2010,CSP_04962VAJ8,"Cornerstone Building Brands, Inc.","40198Cornerstone Building Brands, Inc.",20102010,Industrials,Corporate PIK Bond,Senior Subordinate,Architectural and Structural Metals Manufacturing (3323), BLDMT,04962VAJ840198,C11Reorg,125.051,0.344453114,0.992047053,0.568317102,0.062623813,-0.000757766,607.476,6100,195033,97.5165,0.05,0,0,0,0,169476,1060,516,15
91528XAA7,20.01.10,34.34375,2010,4020,CSP_91528XAA7,"Uno Restaurant Merger Sub, Inc.","40198Uno Restaurant Merger Sub, Inc.",40201040,Financials,Corporate Debentures,Senior Secured,0, MEALS,91528XAA740198,C11Reorg,0,#DIV/0!,#DIV/0!,#DIV/0!,0.062623813,#DIV/0!,0,0,169218750,55513.02083,0.35,0.001251744,0.043998091,0.001480181,0.001353736,142000,391,1815,10
302915AA1,15.02.10,56.22222222,2010,4030,CSP_302915AA1,FGIC Corporation,40224FGIC Corporation,40301040,Financials,Corporate Debentures,Senior Unsecured,0, INSUR,302915AA140224,C11Reorg,-1153.685,0.20096196,0.290205594,0.023816071,0.062623813,-1.000853479,4494.99,0,1312521920,1711298.167,0.9,0.000125291,0.234974276,0.00322311,0.002554903,250000,8735,2231,6
90333LAB8,22.02.10,55.97749133,2010,1510,CSP_90333LAB8,"U.S. Concrete, Inc.","40231U.S. Concrete, Inc.",15102010,Materials,Corporate Debentures,Senior Subordinate,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing (327999), BLDMT,90333LAB840231,C11Reorg,-10.191,0.391118049,0.973450641,0.152114811,0.062623813,-0.181786717,389.16,2373,733881462.3,268363.5332,34.25,0.029532006,0.220986403,0.010160022,0.008003562,200000,1499,2062,8.375
75734RAC9,24.02.10,99.78125,2010,3020,CSP_75734RAC9,Stone Canyon Industries Holdings Inc.,40233Stone Canyon Industries Holdings Inc.,30202030,Consumer Staples,Corporate Debentures,Senior Unsecured,Ice Manufacturing (312113),FOOD,75734RAC940233,C11Reorg,8.796,0.428607639,0.99999744,0.342648656,0.062623813,0.013556131,455.665,1500,165718750,46143.75,0.3,0.000134682,0.000339409,0.001928336,0.00184565,151000,981,1643,10.5
53567WAC7,26.02.10,4.704375,2010,2550,CSP_53567WAC7,"Linens Investors, LLC","40235Linens Investors, LLC",25504060,Consumer Discretionary,Corporate Debentures,Senior Secured,Mattress Manufacturing (337910), RTAIL,53567WAC740235,C11Liquidation,322.784,0.245881807,1,0.240104069,0.062623813,-0.086622685,1740.387,6600,132861057.2,43472.22895,0.35,2.80112E-05,0.0031296,0.000291957,0.000285003,650000,1419,1281,8.33813
893247AE6,01.03.10,39.1502,2010,4520,CSP_893247AE6,Trans-Lux Corporation,40238Trans-Lux Corporation,45203010,Information Technology,Corporate Convertible,Senior Subordinate,Electromedical and Electrotherapeutic Apparatus Manufacturing (334510), CLTHS,893247AE640238,C11Reorg,8.7309,0.47743051,0.114319971,0.021381622,0.062623813,-0.308077624,37.883,189,2026841.6,1910.14975,0.6,0.003497549,0.447514896,0.001214885,0.000873381,17868,731,2147,8.25
413622AC5,13.04.10,97.57400277,2010,2530,CSP_413622AC5,"Caesars Entertainment, Inc.","40281Caesars Entertainment, Inc.",25301010,Consumer Discretionary,Corporate Debentures,Senior Secured,0,FUN,413622AC540281,RiskRating1,0,#DIV/0!,#DIV/0!,#DIV/0!,0.062623813,#DIV/0!,0,0,2449017109,1762585.82,21.1,0.000221486,0.000226678,0.004245028,0.004063769,750000,2924,0,12.75
559211AD9,30.04.10,15,2010,2530,CSP_559211AD9,"The Stronach Group, Inc.","40298The Stronach Group, Inc.",25301010,Consumer Discretionary,Corporate Convertible,Subordinate,0,FUN,559211AD940298,LiquidationC7,1.61997,0.321298089,0.645601138,0.089787726,0.062623813,-0.254194002,1242.642,5300,52072025.7,6509.003213,0.2,0.000209712,0.007409466,0.002294154,0.002294136,150000,46,2401,8.55
81517NAC9,30.04.10,101.9206551,2010,5020,CSP_81517NAC9,SCRS Holding Corporation,40298SCRS Holding Corporation,50203010,Communication Services,Corporate Debentures,Senior Secured,Wired Telecommunications Carriers (517311), TELCM,81517NAC940298,Distressed_exchange1,-135.334,0.599402684,1,0.626319385,0.062623813,-0.058018468,240.074,736,384989025.1,257917.3383,3.2,0.003427141,0.042250982,0.007734673,0.006328024,152460,489,1768,11
81517NAE5,30.04.10,103.0171875,2010,5020,CSP_81517NAE5,SCRS Holding Corporation,40298SCRS Holding Corporation,50203010,Communication Services,Corporate Debentures,Senior Secured,Wired Telecommunications Carriers (517311), TELCM,81517NAE540298,Distressed_exchange1,-135.334,0.599402684,1,0.626319385,0.062623813,-0.058018468,240.074,736,1220748125,319346.0938,0.3,0.000396459,7.46605E-05,0.003283369,0.003283397,40268,489,991,11
896106AW1,10.05.10,64.51636458,2010,1010,CSP_896106AW1,Trico Marine Services Inc.,40308Trico Marine Services Inc.,10101020,Energy,Corporate Convertible,Senior Secured,Support Activities for Oil and Gas Operations (213112), TRANS,896106AW140308,C11Reorg,30.93443,0.365377665,0.928284214,0.099402653,0.062623813,-0.347349735,1076.259,1780,625728652.9,637940.0517,4.85,0.000945593,0.064892771,0.016698755,0.015098867,202812,998,364,8.125
67084VAK5,21.05.10,20,2010,1010,CSP_67084VAK5,"O & G Leasing, LLC","40319O & G Leasing, LLC",10101010,Energy,Corporate Debentures,Senior Unsecured,0, OIL,67084VAK540319,C11Reorg,0,#DIV/0!,#DIV/0!,#DIV/0!,0.062623813,#DIV/0!,0,0,400000,200,0.05,0,0,0,0,22000,1121,253,10
92926TAA2,02.06.10,2,2010,5020,CSP_92926TAA2,Truvo Luxembourg S.à r.l.,40331Truvo Luxembourg S.à r.l.,50201040,Communication Services,Corporate Debentures,Senior Unsecured,0,BOOKS,92926TAA240331,DefRating1,0,#DIV/0!,#DIV/0!,#DIV/0!,0.062623813,#DIV/0!,0,0,260000,130,0.05,0,0,0,0,200000,1643,2010,8.375
650341AB6,09.06.10,67.125,2010,1510,CSP_650341AB6,"Greif, Inc.","40338Greif, Inc.",15105020,Materials,Corporate Debentures,Senior Subordinate,All Other Converted Paper Product Manufacturing (322299), PAPER,650341AB640338,C11Reorg,105.565,0.245860038,0.98007567,0.078660877,0.062623813,-0.042077712,622.228,3166,684100000,182331.25,0.3,0.000130698,0.000964982,0.001561418,0.001348823,175000,1375,2052,9.75
114535AB3,10.06.10,80.10601345,2010,2550,CSP_114535AB3,BrookStone Company Inc.,40339BrookStone Company Inc.,25504040,Consumer Discretionary,Corporate Debentures,Senior Secured,0, RTAIL,114535AB340339,C11Reorg,114.371,0.223814268,1,0.532542932,0.062623813,-0.086430013,384.446,1133,103932807,178000.7368,6.35,0.082153174,0.153281832,0.013965552,0.011621586,183058,858,1457,12
896106AP6,18.06.10,16.5,2010,1010,CSP_896106AP6,Trico Marine Services Inc.,40347Trico Marine Services Inc.,10101020,Energy,Corporate Convertible,Senior Unsecured,Support Activities for Oil and Gas Operations (213112), TRANS,896106AP640347,C11Reorg,12.50911,0.365377665,0.928284214,0.099402653,0.062623813,-0.347349735,1076.259,1780,33000000,16500,0.05,0,0,0,0,125000,6055,1232,3
896106AQ4,18.06.10,14.90754261,2010,1010,CSP_896106AQ4,Trico Marine Services Inc.,40347Trico Marine Services Inc.,10101020,Energy,Corporate Convertible,Senior Unsecured,Support Activities for Oil and Gas Operations (213112), TRANS,896106AQ440347,C11Reorg,12.50911,0.365377665,0.928284214,0.099402653,0.062623813,-0.347349735,1076.259,1780,145704409.7,81450.07169,3.1,0.000802444,16.28366238,0.023135364,0.021751495,150000,6055,1127,3
987434AM9,25.06.10,0.001,2010,5020,CSP_987434AM9,"Nexstar Media Group, Inc.","40354Nexstar Media Group, Inc.",50201020,Communication Services,Corporate Debentures,Senior Subordinate,Television Broadcasting (515120), TELCM,987434AM940354,LiquidationC7,-587.83363,2.365381212,0,1.534670143,0.062623813,-1.93776937,348.22253,970,63937,26.44,0.1,0.000408699,0,0.001140251,0.001072642,500000,249,3231,10
093679AD0,01.07.10,65.51440939,2010,2550,CSP_093679AD0,DISH Network Corporation,40360DISH Network Corporation,25504040,Consumer Discretionary,Corporate Debentures,Senior Secured,Electronics Stores (443142), BUSSV,093679AD040360,C11Liquidation,47.41773,0.348209062,0.867579909,0.227263863,0.062623813,-0.160771149,1538.3,25000,438024861.1,956591.745,4.1,0.000129945,0.004260401,0.002164519,0.002061894,675000,1553,287,11.75
121577AB6,01.07.10,107.1258333,2010,2550,CSP_121577AB6,"Burlington Stores, Inc.","40360Burlington Stores, Inc.",25504010,Consumer Discretionary,Corporate Debentures,Senior Unsecured,Women's Clothing Stores (448120), RTAIL,121577AB640360,RiskRating1,154.5,0.298153212,0.989952262,0.318562202,0.062623813,0.018955287,2393.994,27620,241113750,278532.5,0.7,0.000336251,0.000227227,0.01341897,0.013363109,99309,1567,1266,14.5
05568KAA6,02.08.10,0.4488,2010,4510,CSP_05568KAA6,Bristol-Myers Squibb Company,40392Bristol-Myers Squibb Company,45103010,Information Technology,Corporate PIK Bond,Senior Unsecured,0, DRUGS,05568KAA640392,Distressed_exchange1,0,#DIV/0!,#DIV/0!,#DIV/0!,0.062623813,#DIV/0!,0,0,4288148.911,4288.148911,0.1,0,0.09148649,0,0,150000,562,1279,8.45183
707078AD3,05.08.10,61.65625,2010,2010,CSP_707078AD3,Penhall Holding Company,40395Penhall Holding Company,20103010,Industrials,Corporate Debentures,Senior Unsecured,Commercial and Industrial Machinery and Equipment Rental and Leasing (5324), BUSSV,707078AD340395,DefRating1,-45.409,0.533460743,0.992543529,0.075479623,0.062623813,-0.019297485,95.231,1200,430125000,53765.625,0.2,0.002846152,0.000660157,0.006377271,0.006365524,175000,1457,1478,12
023139AB4,11.08.10,31.98125,2010,4030,CSP_023139AB4,"Ambac Financial Group, Inc.","40401Ambac Financial Group, Inc.",40301040,Financials,Corporate Debentures,Senior Unsecured,Direct Property and Casualty Insurance Carriers (524126), INSUR,023139AB440401,C11Reorg,202.41276,0.128855857,0.976118237,0.010972412,0.062623813,0.37075555,18886.367,293,87726725,65696.26875,0.4,0.551598473,4.740502996,0.020212436,0.018833796,75000,4646,6308,7.5
292680AF2,17.08.10,95.71542857,2010,5510,CSP_292680AF2,Sempra Energy,40407Sempra Energy,55105010,Utilities,Corporate Debentures,Senior Secured,Electric Bulk Power Transmission and Control (221121), UTIL,292680AF240407,Distressed_exchange1,-1836,0.397279676,0.940244121,0.291290939,0.062623813,-0.001466583,59662,9030,316157485.7,673262.34,0.75,0.141868418,0.11001709,0.005541907,0.00163949,115470,3346,280,9.75
53957MAA1,23.08.10,31.13110647,2010,5020,CSP_53957MAA1,"Local Insight Media Holdings, Inc.","40413Local Insight Media Holdings, Inc.",50201040,Communication Services,Corporate Debentures,Senior Subordinate,"Newspaper, Periodical, Book, and Directory Publishers (5111)", BUSSV,53957MAA140413,C11Reorg,145.732,0.331286563,0.956813411,0.866231728,0.062623813,-0.026619475,812.988,1050,92929238.78,187813.5874,1,0.112562018,0.665345711,0.023941384,0.013790937,210500,2657,677,11
75040PAF5,15.09.10,90.075,2010,5020,CSP_75040PAF5,"Urban One, Inc.","40436Urban One, Inc.",50201020,Communication Services,Corporate Debentures,Senior Subordinate,Radio Broadcasting (51511), TELCM,75040PAF540436,Distressed_exchange1,47.11042,0.631393029,0.003968654,0.912428467,0.062623813,-0.0117075,1035.542,960,1351125,225.1875,0.15,0.006778788,0.055417013,0.000862674,0.000693211,300000,289,3262,8.875
75040PAJ7,15.09.10,79.74,2010,5020,CSP_75040PAJ7,"Urban One, Inc.","40436Urban One, Inc.",50201020,Communication Services,Corporate Debentures,Senior Subordinate,Radio Broadcasting (51511), TELCM,75040PAJ740436,Distressed_exchange1,47.11042,0.631393029,0.003968654,0.912428467,0.062623813,-0.0117075,1035.542,960,42556570,21164.69,0.25,0.000345646,0.063798655,0.001713591,0.001673814,200000,884,1822,6.375
43325MAB5,12.10.10,0.01,2010,2020,CSP_43325MAB5,Hines Growers LLC,40463Hines Growers LLC,20201050,Industrials,Corporate Debentures,Senior Unsecured,0, RTAIL,43325MAB540463,C11Reorg,0,#DIV/0!,#DIV/0!,#DIV/0!,0.175902889,#DIV/0!,0,0,63937,26.44,0.05,0,0,0,0,175000,354,2485,10.25
881452AA4,19.10.10,97.73242507,2010,5010,CSP_881452AA4,DISH Network Corporation,40470DISH Network Corporation,50101010,Communication Services,Corporate PIK Bond,Senior Unsecured,0, TELCM,881452AA440470,C11Reorg,2.04094,0.333925223,1,0.028837774,#DIV/0!,#DIV/0!,7.49295,0,2449017109,1762585.82,6.85,0.00012057,0.000853009,0.002161231,0.002070273,500000,1215,1349,15
390064AJ2,28.10.10,78.25273164,2010,3010,CSP_390064AJ2,"The Great Atlantic & Pacific Tea Company, Inc.","40479The Great Atlantic & Pacific Tea Company, Inc.",30101030,Consumer Staples,Corporate Convertible,Senior Unsecured,Grocery Stores (4451), RTAIL,390064AJ240479,C11Reorg,180.6588,0.23554883,0.832620859,0.249720808,0.068658155,-0.114125063,2836.76,13950,288494927.5,296193.1212,5.2,0.014548789,0.148905804,0.016898725,0.014938762,150000,230,1051,5.125
